sale_id,date,customer_id,name,city,product_name,category,quantity,total_amount,payment_method
SALE-025959,2026-03-08 17:57:22,CUS-009302,Feliciano Escrivá Vizcaíno,Lima,Moda Item 116,Moda,1,190.48,App Fpay
SALE-025960,2026-05-04 17:43:36,CUS-008190,Florinda Meléndez Mayoral,Trujillo,Hogar Item 495,Hogar,1,178.93,Efectivo
SALE-025961,2026-01-01 07:56:26,CUS-002023,Hugo Primitivo Casanova Baños,Cusco,Calzado Item 999,Calzado,1,389.22,App Fpay
SALE-025962,2026-04-08 04:32:59,CUS-008555,Ascensión Mesa-Herranz,Lima,Calzado Item 862,Calzado,2,692.12,Débito
SALE-025963,2026-02-28 02:27:17,CUS-000158,Clarisa Donaire Mendoza,Piura,Hogar Item 555,Hogar,2,632.98,Débito
SALE-025964,2026-02-22 22:11:24,CUS-009193,Clara Arteaga Coronado,Trujillo,Moda Item 951,Moda,1,54.6,Débito
SALE-025965,2026-04-30 17:41:40,CUS-000823,Ana Belén Castellanos Roig,Piura,Tecnología Item 994,Tecnología,1,6662.38,Débito
SALE-025966,2026-02-16 18:04:08,CUS-002370,Venceslás Huerta Serna,Cusco,Hogar Item 249,Hogar,2,1263.68,App Fpay
SALE-025967,2026-03-24 01:24:18,CUS-008546,Emiliana Madrigal-Amor,Arequipa,Calzado Item 848,Calzado,2,1187.32,Tarjeta CMR
SALE-025968,2026-04-23 21:01:49,CUS-006835,Juan José Abascal Zaragoza,Trujillo,Calzado Item 367,Calzado,1,346.14,Débito
SALE-025969,2026-04-02 13:17:56,CUS-006375,Baudelio Llopis-Almansa,Lima,Electrohogar Item 653,Electrohogar,1,3781.97,Tarjeta CMR
SALE-025970,2026-03-05 09:25:01,CUS-005232,Gabino de Torres,Piura,Tecnología Item 773,Tecnología,1,580.96,App Fpay
SALE-025971,2026-05-09 21:20:35,CUS-001097,Manuela Santana Pozuelo,Piura,Moda Item 616,Moda,2,563.1,Débito
SALE-025972,2026-02-25 21:31:00,CUS-004309,Sandalio Baeza Acero,Trujillo,Hogar Item 587,Hogar,2,1665.8,Débito
SALE-025973,2026-03-22 14:32:14,CUS-008333,Perlita Cal Rivero,Lima,Calzado Item 593,Calzado,2,958.54,App Fpay
SALE-025974,2026-02-03 08:45:28,CUS-004641,Ágata Mulet,Cusco,Tecnología Item 398,Tecnología,2,8783.3,App Fpay
SALE-025975,2026-05-11 11:53:33,CUS-009811,Benigno Nogués Palma,Trujillo,Hogar Item 761,Hogar,1,696.93,Tarjeta CMR
SALE-025976,2026-02-24 15:35:56,CUS-002320,Marcelino Barral Martin,Cusco,Hogar Item 24,Hogar,1,628.81,App Fpay
SALE-025977,2026-02-23 10:35:17,CUS-008750,Chus Cabeza Campo,Arequipa,Electrohogar Item 496,Electrohogar,2,1548.08,Débito
SALE-025978,2026-01-12 04:11:21,CUS-004247,Estela Pedro Ocaña,Lima,Hogar Item 154,Hogar,1,384.95,Débito
SALE-025979,2026-04-20 07:06:36,CUS-007354,Jorge Gibert,Arequipa,Electrohogar Item 855,Electrohogar,1,1241.94,Débito
SALE-025980,2026-03-07 20:22:25,CUS-001233,Marisa Sandoval Piña,Piura,Hogar Item 594,Hogar,3,599.07,Débito
SALE-025981,2026-03-31 08:56:40,CUS-000697,Adelardo Hoz,Cusco,Tecnología Item 986,Tecnología,1,6715.69,Efectivo
SALE-025982,2026-04-22 14:41:13,CUS-001442,Esther Morell Soto,Piura,Hogar Item 285,Hogar,1,585.94,Débito
SALE-025983,2026-02-14 21:19:09,CUS-003671,Lucila Robledo,Cusco,Calzado Item 344,Calzado,2,208.9,App Fpay
SALE-025984,2026-01-09 03:18:10,CUS-002327,Ámbar Castell Sobrino,Trujillo,Calzado Item 553,Calzado,1,466.77,Tarjeta CMR
SALE-025985,2026-04-19 22:51:02,CUS-005541,Edgardo Chus Sotelo Páez,Piura,Tecnología Item 566,Tecnología,2,11097.41,Débito
SALE-025986,2026-03-24 11:33:53,CUS-008219,Héctor Peñalver Reguera,Cusco,Calzado Item 422,Calzado,2,693.58,Débito
SALE-025987,2026-05-08 04:55:33,CUS-006900,Ximena Mendizábal Torre,Trujillo,Calzado Item 421,Calzado,1,508.9,Tarjeta CMR
SALE-025988,2026-03-17 22:27:12,CUS-006983,Eutropio Baudelio Porras Nicolau,Piura,Moda Item 160,Moda,1,73.29,Débito
SALE-025989,2026-02-01 10:59:07,CUS-006929,Ruperto Ramis Solana,Arequipa,Electrohogar Item 641,Electrohogar,1,2609.9,Tarjeta CMR
SALE-025990,2026-04-25 17:36:28,CUS-009545,Régulo Bermejo-Peinado,Piura,Electrohogar Item 176,Electrohogar,3,3655.47,App Fpay
SALE-025991,2026-02-04 06:00:13,CUS-002929,Gilberto Romeu Abellán,Lima,Calzado Item 764,Calzado,1,293.47,Efectivo
SALE-025992,2026-02-05 13:43:02,CUS-006125,Juanita Cuadrado Alonso,Trujillo,Moda Item 17,Moda,2,291.4,Efectivo
SALE-025993,2026-01-13 23:37:03,CUS-009939,Bernardita Georgina Oliva Rico,Arequipa,Moda Item 526,Moda,2,679.22,Tarjeta CMR
SALE-025994,2026-03-18 03:34:10,CUS-008525,Eladio Valentín-Adán,Lima,Tecnología Item 604,Tecnología,4,26573.88,Tarjeta CMR
SALE-025995,2026-03-26 11:49:21,CUS-006416,Blanca Salvà Llano,Trujillo,Calzado Item 800,Calzado,1,113.58,App Fpay
SALE-025996,2026-02-07 21:10:02,CUS-004032,Hugo Cárdenas Larrea,Piura,Calzado Item 30,Calzado,1,430.64,Tarjeta CMR
SALE-025997,2026-02-27 08:38:24,CUS-001300,Delia Amores Castellanos,Cusco,Moda Item 633,Moda,2,431.5,Tarjeta CMR
SALE-025998,2026-04-27 22:57:04,CUS-005498,Sandra Carvajal Cazorla,Arequipa,Moda Item 358,Moda,1,157.35,Efectivo
SALE-025999,2026-02-18 04:30:22,CUS-001417,Eloísa del Menéndez,Trujillo,Calzado Item 448,Calzado,2,977.32,App Fpay
SALE-026000,2026-02-09 03:35:20,CUS-009422,Nydia Peiró Tudela,Piura,Calzado Item 815,Calzado,1,352.76,Efectivo
SALE-026001,2026-05-07 04:43:47,CUS-008461,Benita Arteaga Clemente,Trujillo,Moda Item 90,Moda,1,290.98,Tarjeta CMR
SALE-026002,2026-04-21 13:12:19,CUS-005847,Carmela Paulina Vallejo Espejo,Cusco,Calzado Item 468,Calzado,1,431.33,App Fpay
SALE-026003,2026-01-26 16:23:48,CUS-003272,Alejandra Gabaldón Fajardo,Piura,Hogar Item 714,Hogar,1,481.99,Débito
SALE-026004,2026-04-25 06:32:50,CUS-003289,Felipa Ripoll Cerro,Lima,Tecnología Item 612,Tecnología,1,3046.99,Débito
SALE-026005,2026-05-05 10:10:11,CUS-005212,Carolina Castejón Arcos,Trujillo,Calzado Item 344,Calzado,1,88.78,Efectivo
SALE-026006,2026-04-12 13:21:51,CUS-002458,Leocadio Bonilla Gimenez,Lima,Electrohogar Item 477,Electrohogar,1,964.63,Tarjeta CMR
SALE-026007,2026-03-19 06:48:58,CUS-005213,Ignacio Colomer Gilabert,Arequipa,Tecnología Item 635,Tecnología,2,4020.74,Débito
SALE-026008,2026-04-04 12:19:37,CUS-004534,Albert Marcos Lucena,Lima,Moda Item 672,Moda,1,67.26,Tarjeta CMR
SALE-026009,2026-02-08 18:44:26,CUS-006993,María Teresa Olmo-Rosell,Arequipa,Calzado Item 553,Calzado,1,549.14,Tarjeta CMR
SALE-026010,2026-01-19 19:59:37,CUS-009415,Amor Soria-Sacristán,Lima,Tecnología Item 517,Tecnología,2,13157.58,Tarjeta CMR
SALE-026011,2026-01-14 12:22:55,CUS-001138,Leopoldo Maza Suárez,Arequipa,Calzado Item 341,Calzado,1,517.27,Débito
SALE-026012,2026-03-02 19:32:35,CUS-009271,Amancio Germán Quesada Hervia,Cusco,Hogar Item 301,Hogar,4,1606.44,App Fpay
SALE-026013,2026-03-19 06:12:13,CUS-004119,Eladio Miralles Coello,Cusco,Electrohogar Item 222,Electrohogar,1,2723.06,Débito
SALE-026014,2026-04-26 17:34:03,CUS-001504,Ibán Orozco,Arequipa,Electrohogar Item 589,Electrohogar,1,4420.6,Débito
SALE-026015,2026-04-29 01:32:22,CUS-009787,Dafne Mariño,Trujillo,Moda Item 474,Moda,4,646.76,Tarjeta CMR
SALE-026016,2026-02-10 13:19:39,CUS-006524,Dionisia Roca Roig,Lima,Tecnología Item 166,Tecnología,2,13526.18,Débito
SALE-026017,2026-01-02 00:50:17,CUS-007742,Úrsula Segovia Meléndez,Arequipa,Hogar Item 874,Hogar,2,1109.24,Tarjeta CMR
SALE-026018,2026-02-28 13:51:15,CUS-004762,Tito Azcona Pla,Piura,Calzado Item 71,Calzado,1,320.65,App Fpay
SALE-026019,2026-02-14 05:39:01,CUS-008180,Mariano Vicens Gallo,Arequipa,Calzado Item 550,Calzado,1,576.65,Efectivo
SALE-026020,2026-02-16 05:39:18,CUS-006824,Jacinto Castilla Ortega,Piura,Electrohogar Item 827,Electrohogar,1,3079.99,Débito
SALE-026021,2026-02-16 20:26:54,CUS-001581,María Dolores Goñi Giralt,Lima,Electrohogar Item 103,Electrohogar,1,3536.45,Efectivo
SALE-026022,2026-02-10 10:05:13,CUS-003623,Adrián Niño Araujo,Trujillo,Electrohogar Item 431,Electrohogar,1,3074.58,Efectivo
SALE-026023,2026-03-13 14:02:23,CUS-007146,Marino Pascual Cabañas,Lima,Electrohogar Item 639,Electrohogar,3,13418.79,Efectivo
SALE-026024,2026-03-06 05:03:27,CUS-003549,Bernabé Arce Carretero,Trujillo,Electrohogar Item 585,Electrohogar,1,1217.46,Efectivo
SALE-026025,2026-04-21 05:19:37,CUS-002667,Ani Amat,Arequipa,Electrohogar Item 724,Electrohogar,1,4010.39,Efectivo
SALE-026026,2026-04-24 16:51:29,CUS-000932,Iván Alberdi Chamorro,Piura,Calzado Item 859,Calzado,1,476.88,Efectivo
SALE-026027,2026-02-27 20:34:08,CUS-005825,Cándido Feliciano Bastida Jordán,Trujillo,Hogar Item 650,Hogar,1,809.69,Efectivo
SALE-026028,2026-05-02 17:50:50,CUS-004381,Ruth Pi Anaya,Cusco,Hogar Item 44,Hogar,1,273.45,App Fpay
SALE-026029,2026-04-15 09:42:48,CUS-003516,Pepito Madrid Riba,Arequipa,Calzado Item 405,Calzado,1,593.1,Tarjeta CMR
SALE-026030,2026-03-05 18:40:45,CUS-001549,Rufina Juanita Santana Gelabert,Piura,Tecnología Item 378,Tecnología,1,4329.66,Efectivo
SALE-026031,2026-01-30 07:33:06,CUS-003271,Antonio Martin Guardiola,Lima,Hogar Item 56,Hogar,1,695.53,Débito
SALE-026032,2026-05-03 00:11:05,CUS-004413,Abigaíl Andrés,Piura,Electrohogar Item 851,Electrohogar,1,3549.27,Tarjeta CMR
SALE-026033,2026-01-20 23:45:41,CUS-003078,Carlos del Carbajo,Arequipa,Calzado Item 238,Calzado,2,311.68,Débito
SALE-026034,2026-03-03 02:05:11,CUS-006750,Damián Iglesias,Trujillo,Electrohogar Item 716,Electrohogar,1,1851.06,App Fpay
SALE-026035,2026-04-26 03:47:17,CUS-002859,Lara de Pineda,Lima,Tecnología Item 148,Tecnología,1,5529.39,Tarjeta CMR
SALE-026036,2026-02-05 02:57:32,CUS-009932,Amando Gabino Saavedra Palomino,Piura,Calzado Item 875,Calzado,1,215.4,Tarjeta CMR
SALE-026037,2026-02-04 18:28:40,CUS-005688,Lupe Menendez Solsona,Cusco,Moda Item 416,Moda,1,257.7,App Fpay
SALE-026038,2026-03-21 09:15:52,CUS-001740,María José Bilbao-Palomo,Cusco,Hogar Item 36,Hogar,1,1153.4,Débito
SALE-026039,2026-01-13 18:49:58,CUS-002334,Gabriel Chico,Piura,Tecnología Item 803,Tecnología,1,5350.44,App Fpay
SALE-026040,2026-01-03 18:44:47,CUS-003650,Pepe Perelló Vicens,Lima,Electrohogar Item 572,Electrohogar,1,3543.29,Tarjeta CMR
SALE-026041,2026-03-01 21:03:40,CUS-002271,Itziar Vila Agustín,Trujillo,Electrohogar Item 755,Electrohogar,1,3295.1,Tarjeta CMR
SALE-026042,2026-02-24 08:40:16,CUS-006307,Horacio Díaz Llopis,Lima,Calzado Item 117,Calzado,1,301.58,Tarjeta CMR
SALE-026043,2026-03-12 05:11:03,CUS-004547,Nerea de Casal,Lima,Tecnología Item 64,Tecnología,2,4686.63,Efectivo
SALE-026044,2026-02-05 19:06:46,CUS-003550,Aureliano Carro Caparrós,Lima,Tecnología Item 292,Tecnología,2,9215.42,Débito
SALE-026045,2026-05-02 19:12:56,CUS-008721,Ciro Sarabia Arrieta,Cusco,Electrohogar Item 138,Electrohogar,1,481.42,Efectivo
SALE-026046,2026-02-04 09:11:42,CUS-009727,Ofelia de Luján,Lima,Calzado Item 837,Calzado,1,280.66,App Fpay
SALE-026047,2026-02-16 21:56:56,CUS-005407,Ildefonso Rodrigo Palomino Jaume,Arequipa,Electrohogar Item 176,Electrohogar,1,1218.49,Tarjeta CMR
SALE-026048,2026-05-04 11:09:56,CUS-005489,Florina Criado-Uribe,Arequipa,Electrohogar Item 738,Electrohogar,2,1026.49,Débito
SALE-026049,2026-01-01 21:05:50,CUS-006492,María Serrano Ballester,Cusco,Tecnología Item 263,Tecnología,1,1146.48,Tarjeta CMR
SALE-026050,2026-02-27 21:09:05,CUS-005847,Carmela Paulina Vallejo Espejo,Cusco,Electrohogar Item 979,Electrohogar,1,2459.18,App Fpay
SALE-026051,2026-05-03 15:38:34,CUS-001134,Lucio Baudelio Mate Revilla,Cusco,Electrohogar Item 176,Electrohogar,4,4142.87,Tarjeta CMR
SALE-026052,2026-01-28 08:49:42,CUS-000625,Rafaela Saldaña Bartolomé,Piura,Tecnología Item 248,Tecnología,1,5363.4,Tarjeta CMR
SALE-026053,2026-03-15 06:19:08,CUS-005091,Alejo Ángel-Vaquero,Lima,Electrohogar Item 855,Electrohogar,1,1241.94,Efectivo
SALE-026054,2026-02-08 17:39:26,CUS-006598,Marcos Mario Andres Barriga,Trujillo,Hogar Item 679,Hogar,1,450.09,Efectivo
SALE-026055,2026-01-20 10:44:32,CUS-009951,Ileana Andreu Gómez,Lima,Hogar Item 215,Hogar,1,430.38,App Fpay
SALE-026056,2026-03-24 12:55:29,CUS-008949,Yaiza Belda-Riquelme,Trujillo,Calzado Item 470,Calzado,1,383.86,App Fpay
SALE-026057,2026-03-11 11:56:41,CUS-009904,Cosme Barberá Santos,Piura,Calzado Item 556,Calzado,1,228.8,Efectivo
SALE-026058,2026-02-11 16:30:37,CUS-000733,Hortensia Pinedo-Aroca,Cusco,Moda Item 906,Moda,1,71.84,Tarjeta CMR
SALE-026059,2026-02-02 18:25:41,CUS-009423,Isidora Fernández Herranz,Cusco,Hogar Item 739,Hogar,2,1448.5,Débito
SALE-026060,2026-03-16 20:30:43,CUS-009614,Danilo Benito Marin,Piura,Calzado Item 307,Calzado,1,373.48,App Fpay
SALE-026061,2026-02-17 16:17:53,CUS-006393,Valentina Miguela Montero Castillo,Arequipa,Electrohogar Item 178,Electrohogar,3,6527.92,Efectivo
SALE-026062,2026-03-21 16:04:49,CUS-009861,Juanito Gutiérrez Larrañaga,Trujillo,Hogar Item 328,Hogar,1,39.24,Efectivo
SALE-026063,2026-02-06 04:24:40,CUS-003548,Demetrio de Riera,Lima,Hogar Item 329,Hogar,3,636.42,App Fpay
SALE-026064,2026-04-12 20:38:22,CUS-007468,Manu Castillo Santos,Lima,Tecnología Item 734,Tecnología,1,430.46,Tarjeta CMR
SALE-026065,2026-02-05 06:39:44,CUS-008337,Ismael Peñas Maldonado,Arequipa,Electrohogar Item 807,Electrohogar,2,5400.7,Efectivo
SALE-026066,2026-01-18 08:33:07,CUS-000907,Pastora Sedano Castell,Cusco,Tecnología Item 253,Tecnología,3,11079.09,Efectivo
SALE-026067,2026-05-06 04:55:36,CUS-004021,Marcelino Palau,Arequipa,Moda Item 246,Moda,1,241.04,Efectivo
SALE-026068,2026-04-28 08:07:12,CUS-009408,Hermenegildo Torrents Aller,Piura,Moda Item 55,Moda,1,78.68,Tarjeta CMR
SALE-026069,2026-03-08 00:21:46,CUS-009559,Teresita del Parejo,Cusco,Moda Item 616,Moda,1,239.32,App Fpay
SALE-026070,2026-03-31 11:41:45,CUS-007430,Rosario Borrás-Cabeza,Trujillo,Electrohogar Item 423,Electrohogar,1,2681.39,App Fpay
SALE-026071,2026-02-08 20:01:43,CUS-001965,Dimas Escrivá Contreras,Lima,Electrohogar Item 970,Electrohogar,1,3409.41,Débito
SALE-026072,2026-04-17 05:17:26,CUS-004223,Lorenza del Roselló,Arequipa,Moda Item 462,Moda,1,64.41,App Fpay
SALE-026073,2026-04-27 17:19:28,CUS-000564,Emilia Donoso Navarrete,Piura,Hogar Item 912,Hogar,1,134.98,Débito
SALE-026074,2026-04-11 20:48:25,CUS-002028,Gonzalo Cerro Pacheco,Trujillo,Calzado Item 698,Calzado,1,186.47,Efectivo
SALE-026075,2026-03-16 05:13:23,CUS-003749,Lara Núñez Carrión,Trujillo,Moda Item 634,Moda,1,205.17,App Fpay
SALE-026076,2026-03-21 15:03:23,CUS-009026,Ruperta Porta Amat,Arequipa,Hogar Item 484,Hogar,1,67.51,Tarjeta CMR
SALE-026077,2026-01-05 23:56:29,CUS-002280,Delfina Sierra Mora,Arequipa,Tecnología Item 686,Tecnología,2,425.28,App Fpay
SALE-026078,2026-03-25 02:22:40,CUS-002762,Viviana Rosado Caparrós,Trujillo,Tecnología Item 747,Tecnología,2,1096.16,Efectivo
SALE-026079,2026-01-02 04:09:24,CUS-003087,Teófila Caballero-Reig,Lima,Tecnología Item 403,Tecnología,1,2242.04,Débito
SALE-026080,2026-02-10 17:00:48,CUS-008852,Cebrián Gutierrez Cal,Trujillo,Tecnología Item 128,Tecnología,1,4409.0,Efectivo
SALE-026081,2026-01-04 15:11:33,CUS-000946,Javier Benito Fuentes,Piura,Moda Item 559,Moda,1,309.6,Efectivo
SALE-026082,2026-01-11 21:12:44,CUS-006192,Araceli Lamas Tormo,Cusco,Calzado Item 470,Calzado,1,383.86,Tarjeta CMR
SALE-026083,2026-04-27 22:42:54,CUS-000657,Daniel Durán Salvà,Trujillo,Calzado Item 478,Calzado,2,432.1,App Fpay
SALE-026084,2026-05-03 23:16:27,CUS-000288,Teresita Santamaria Herrera,Trujillo,Hogar Item 954,Hogar,3,3082.29,Tarjeta CMR
SALE-026085,2026-01-20 02:19:59,CUS-004763,Catalina Mateo Lumbreras,Trujillo,Moda Item 629,Moda,4,188.6,Débito
SALE-026086,2026-01-28 04:50:06,CUS-008058,Nicanor Antón Valenzuela,Piura,Hogar Item 143,Hogar,1,986.54,App Fpay
SALE-026087,2026-03-12 21:26:15,CUS-001287,Edmundo Piquer Ferrández,Lima,Electrohogar Item 716,Electrohogar,1,1851.06,App Fpay
SALE-026088,2026-04-18 22:57:09,CUS-005408,Débora Parejo-Pozuelo,Cusco,Tecnología Item 58,Tecnología,2,6649.48,Efectivo
SALE-026089,2026-01-04 04:03:33,CUS-002190,Nidia Palomo Clemente,Arequipa,Tecnología Item 747,Tecnología,1,548.08,Efectivo
SALE-026090,2026-03-29 13:27:48,CUS-004103,Eutropio Piña,Arequipa,Electrohogar Item 429,Electrohogar,1,3547.05,Débito
SALE-026091,2026-03-04 00:29:15,CUS-002556,Daniel Rosendo Cantero Solana,Cusco,Tecnología Item 696,Tecnología,2,8453.47,Tarjeta CMR
SALE-026092,2026-02-09 17:52:31,CUS-005104,Luciano del Caballero,Trujillo,Calzado Item 216,Calzado,2,1045.38,Débito
SALE-026093,2026-03-20 04:16:29,CUS-005349,Belen Navarro-Cerdán,Cusco,Tecnología Item 654,Tecnología,1,4503.3,Débito
SALE-026094,2026-01-08 19:20:36,CUS-001914,Emiliana Rodríguez-Varela,Lima,Hogar Item 954,Hogar,2,1746.63,Efectivo
SALE-026095,2026-05-05 10:50:29,CUS-009302,Feliciano Escrivá Vizcaíno,Lima,Calzado Item 489,Calzado,1,99.13,App Fpay
SALE-026096,2026-04-24 07:39:15,CUS-004889,Jacobo Manuel Ropero,Cusco,Electrohogar Item 348,Electrohogar,2,6872.16,Débito
SALE-026097,2026-02-20 21:42:02,CUS-005305,Estrella Pardo Vara,Cusco,Calzado Item 674,Calzado,1,495.03,Débito
SALE-026098,2026-04-01 02:01:41,CUS-006789,Rosa Chaves-Acuña,Piura,Tecnología Item 696,Tecnología,2,9945.26,App Fpay
SALE-026099,2026-04-05 00:06:00,CUS-000893,Lucio Gilabert-Murcia,Arequipa,Electrohogar Item 661,Electrohogar,1,3253.2,App Fpay
SALE-026100,2026-01-08 12:33:53,CUS-006142,Godofredo del Coronado,Piura,Tecnología Item 973,Tecnología,1,3235.28,Débito
SALE-026101,2026-05-10 18:37:30,CUS-008200,Eliseo del Bayo,Arequipa,Hogar Item 126,Hogar,1,1148.8,Tarjeta CMR
SALE-026102,2026-03-27 17:13:27,CUS-005957,Isidora Niño,Lima,Moda Item 574,Moda,1,138.95,App Fpay
SALE-026103,2026-01-08 21:36:30,CUS-006078,Hermenegildo Hernando Valero,Piura,Calzado Item 917,Calzado,1,168.04,Débito
SALE-026104,2026-03-19 23:32:54,CUS-003850,Mario Román,Piura,Tecnología Item 91,Tecnología,1,1507.12,Efectivo
SALE-026105,2026-02-13 18:54:24,CUS-002758,Paula Farré Caparrós,Arequipa,Hogar Item 127,Hogar,2,163.06,Efectivo
SALE-026106,2026-04-16 02:41:08,CUS-008989,Román Tejada Núñez,Piura,Electrohogar Item 660,Electrohogar,1,3071.84,App Fpay
SALE-026107,2026-01-26 06:28:42,CUS-000767,Jacinto Carbonell-Mercader,Lima,Hogar Item 795,Hogar,1,436.74,Efectivo
SALE-026108,2026-04-13 12:29:00,CUS-006955,Juan Agapito Aliaga Mínguez,Arequipa,Moda Item 32,Moda,1,204.96,App Fpay
SALE-026109,2026-02-08 17:47:49,CUS-007296,Clementina de Grau,Cusco,Tecnología Item 381,Tecnología,1,2972.44,Débito
SALE-026110,2026-02-09 03:40:20,CUS-001317,Kike del Núñez,Cusco,Calzado Item 478,Calzado,1,216.05,Tarjeta CMR
SALE-026111,2026-04-04 07:40:23,CUS-001026,Clementina Bernat Dominguez,Arequipa,Hogar Item 952,Hogar,3,1003.83,Débito
SALE-026112,2026-01-09 17:51:30,CUS-007938,Eli Agullo Salmerón,Piura,Moda Item 569,Moda,1,251.79,Efectivo
SALE-026113,2026-04-26 15:56:51,CUS-002288,Francisco Jose Pavón Meléndez,Arequipa,Hogar Item 258,Hogar,1,239.03,Tarjeta CMR
SALE-026114,2026-02-27 00:56:23,CUS-007322,Eduardo Alfaro-Pinilla,Piura,Tecnología Item 771,Tecnología,2,9080.8,App Fpay
SALE-026115,2026-02-14 14:22:23,CUS-007931,Belen Baquero España,Lima,Moda Item 100,Moda,1,207.54,Tarjeta CMR
SALE-026116,2026-02-17 01:08:36,CUS-005086,Silvia Vicens Villanueva,Piura,Hogar Item 818,Hogar,1,28.7,Efectivo
SALE-026117,2026-01-16 08:26:50,CUS-006986,Alfredo Moya Berrocal,Piura,Tecnología Item 148,Tecnología,1,6505.16,App Fpay
SALE-026118,2026-02-05 06:41:04,CUS-001923,Febe Lerma Caro,Arequipa,Hogar Item 60,Hogar,1,305.54,Tarjeta CMR
SALE-026119,2026-01-27 13:58:53,CUS-004278,Filomena Pastor Barral,Lima,Electrohogar Item 779,Electrohogar,1,3331.6,Efectivo
SALE-026120,2026-01-29 21:25:00,CUS-009651,Rolando Gregorio Pi Mármol,Lima,Tecnología Item 806,Tecnología,1,5646.35,App Fpay
SALE-026121,2026-02-08 19:11:31,CUS-003577,Gabino Bermudez Bilbao,Piura,Moda Item 590,Moda,1,232.74,App Fpay
SALE-026122,2026-03-11 16:15:51,CUS-000470,Joaquín de Patiño,Cusco,Hogar Item 36,Hogar,1,980.39,Tarjeta CMR
SALE-026123,2026-05-08 01:43:40,CUS-007457,Luz Moraleda Castro,Cusco,Hogar Item 349,Hogar,1,181.56,Tarjeta CMR
SALE-026124,2026-03-28 13:55:49,CUS-004750,Caridad de Pagès,Arequipa,Moda Item 131,Moda,1,38.24,Débito
SALE-026125,2026-02-23 01:13:45,CUS-005176,Damián Royo Bayona,Cusco,Calzado Item 316,Calzado,1,205.84,Débito
SALE-026126,2026-01-02 07:55:26,CUS-000994,Marino Ramirez Hernando,Trujillo,Hogar Item 488,Hogar,1,1051.15,Tarjeta CMR
SALE-026127,2026-05-06 08:54:45,CUS-005063,Lino Dominguez Lorenzo,Cusco,Moda Item 445,Moda,1,334.33,Efectivo
SALE-026128,2026-02-28 04:55:38,CUS-009204,Eleuterio Marquez Vall,Trujillo,Tecnología Item 712,Tecnología,1,2860.61,Débito
SALE-026129,2026-01-20 02:44:02,CUS-008187,Vilma Sancho Guardia,Cusco,Moda Item 12,Moda,2,574.9,Efectivo
SALE-026130,2026-01-28 03:12:43,CUS-006049,Maximino Flores Bauzà,Arequipa,Electrohogar Item 592,Electrohogar,2,4884.81,Tarjeta CMR
SALE-026131,2026-02-19 03:29:53,CUS-001684,Odalys Pallarès Goicoechea,Cusco,Calzado Item 947,Calzado,1,272.23,Efectivo
SALE-026132,2026-01-12 08:02:36,CUS-007326,Marta Reig,Piura,Moda Item 240,Moda,1,99.07,Efectivo
SALE-026133,2026-02-25 19:04:24,CUS-001054,Amarilis Blanca Díaz,Cusco,Tecnología Item 192,Tecnología,1,1344.72,Efectivo
SALE-026134,2026-03-15 13:57:51,CUS-000895,Jose Luis Solé Salgado,Trujillo,Electrohogar Item 385,Electrohogar,1,1409.7,Efectivo
SALE-026135,2026-03-10 13:33:47,CUS-004369,Rufina Montserrat Llabrés,Trujillo,Hogar Item 245,Hogar,1,721.06,Tarjeta CMR
SALE-026136,2026-03-30 03:34:59,CUS-007687,Coral María Manuela Sáez Serrano,Arequipa,Moda Item 882,Moda,3,508.62,Efectivo
SALE-026137,2026-05-02 19:50:25,CUS-005674,Domitila Escolano-Blazquez,Piura,Electrohogar Item 347,Electrohogar,1,2385.53,Efectivo
SALE-026138,2026-03-28 12:23:27,CUS-009821,Vilma Serra Portero,Arequipa,Tecnología Item 986,Tecnología,1,5708.34,App Fpay
SALE-026139,2026-02-17 17:22:31,CUS-002922,Luis Maximiliano Rebollo Silva,Trujillo,Hogar Item 482,Hogar,2,1309.1,Efectivo
SALE-026140,2026-01-15 10:18:20,CUS-007575,Genoveva Boix Donoso,Arequipa,Tecnología Item 958,Tecnología,1,275.58,Tarjeta CMR
SALE-026141,2026-01-29 08:45:47,CUS-005786,Eutimio Morante Palomo,Trujillo,Hogar Item 488,Hogar,1,1051.15,App Fpay
SALE-026142,2026-02-11 10:53:52,CUS-000883,Chus Larrañaga,Lima,Moda Item 682,Moda,1,98.89,Tarjeta CMR
SALE-026143,2026-03-25 16:54:13,CUS-004720,Vanesa Tomas Moreno,Piura,Calzado Item 961,Calzado,1,351.33,Efectivo
SALE-026144,2026-05-08 13:47:32,CUS-008109,Consuelo Llano Esteban,Piura,Moda Item 539,Moda,1,309.49,Efectivo
SALE-026145,2026-03-25 23:23:26,CUS-005657,Guadalupe Beltrán-Tirado,Lima,Electrohogar Item 438,Electrohogar,1,582.37,Efectivo
SALE-026146,2026-01-14 03:13:35,CUS-009845,Marc Agapito Mosquera Saura,Lima,Tecnología Item 166,Tecnología,1,6763.09,App Fpay
SALE-026147,2026-04-18 17:13:13,CUS-004060,Georgina Portillo Salvador,Piura,Tecnología Item 771,Tecnología,1,4540.4,Tarjeta CMR
SALE-026148,2026-01-03 11:43:33,CUS-007195,Griselda Lasa Páez,Lima,Hogar Item 25,Hogar,1,281.06,Débito
