customer_id,product_id,sale_id,date,category,quantity,unit_price,discount,total_amount,payment_method,store_location,month,is_high_value,discount_pct,product_name,base_price,stock,age,city,name
CUS-003955,PROD-0553,SALE-022470,2026-01-13 22:34:33,Calzado,1,549.14,0.15,466.77,Débito,San Isidro,1,NO,15.0,Calzado Item 553,549.14,484,44,Lima,Trini Lillo Arce
CUS-000981,PROD-0975,SALE-022471,2026-04-04 21:15:00,Moda,2,134.02,0.15,227.83,Tarjeta CMR,Lima Centro,4,NO,15.0,Moda Item 975,134.02,252,51,Piura,Leopoldo Rico Jove
CUS-008841,PROD-0045,SALE-022472,2026-02-13 13:12:31,Tecnología,1,6777.42,0.0,6777.42,Efectivo,Lima Centro,2,SI,0.0,Tecnología Item 45,6777.42,431,69,Cusco,Candelas Sáenz-Guillen
CUS-008843,PROD-0117,SALE-022473,2026-01-17 16:34:49,Calzado,1,301.58,0.0,301.58,Tarjeta CMR,Online,1,NO,0.0,Calzado Item 117,301.58,346,43,Lima,Imelda Baeza
CUS-009384,PROD-0248,SALE-022474,2026-01-01 03:52:20,Tecnología,1,5363.4,0.15,4558.89,Efectivo,Miraflores,1,SI,15.0,Tecnología Item 248,5363.4,493,47,Cusco,Gerónimo Fuentes Campo
CUS-005990,PROD-0203,SALE-022475,2026-01-26 22:10:54,Moda,2,104.21,0.0,208.42,Efectivo,Lima Centro,1,NO,0.0,Moda Item 203,104.21,497,55,Piura,Rosenda Paulina Alegre Gonzalo
CUS-005873,PROD-0212,SALE-022476,2026-05-05 10:25:26,Calzado,1,456.71,0.15,388.2,Tarjeta CMR,Online,5,NO,15.0,Calzado Item 212,456.71,5,33,Trujillo,Tiburcio Sainz Conde
CUS-007726,PROD-0111,SALE-022477,2026-01-22 21:21:43,Moda,3,68.49,0.15,174.65,Tarjeta CMR,Lima Centro,1,NO,15.0,Moda Item 111,68.49,351,67,Cusco,Cristian del Duque
CUS-005161,PROD-0197,SALE-022478,2026-02-04 13:58:18,Calzado,1,512.44,0.0,512.44,Efectivo,Lima Centro,2,NO,0.0,Calzado Item 197,512.44,302,24,Trujillo,Manuela de Cabanillas
CUS-005441,PROD-0544,SALE-022479,2026-01-31 23:30:43,Electrohogar,1,3071.68,0.0,3071.68,Efectivo,Online,1,SI,0.0,Electrohogar Item 544,3071.68,20,69,Arequipa,Lupe Sacristán Giménez
CUS-008693,PROD-0472,SALE-022480,2026-02-16 10:45:28,Moda,2,153.02,0.0,306.04,Débito,Online,2,NO,0.0,Moda Item 472,153.02,179,53,Trujillo,Juan Antonio Escamilla Llopis
CUS-006440,PROD-0069,SALE-022481,2026-03-22 09:41:04,Moda,1,248.18,0.0,248.18,App Fpay,Miraflores,3,NO,0.0,Moda Item 69,248.18,230,20,Piura,Armando de Cuervo
CUS-007943,PROD-0968,SALE-022482,2026-03-07 00:00:00,Tecnología,3,5621.85,0.0,16865.55,Tarjeta CMR,Miraflores,3,SI,0.0,Tecnología Item 968,5621.85,242,35,Trujillo,Nazaret del Roig
CUS-000464,PROD-0461,SALE-022483,2026-03-01 10:55:14,Hogar,1,381.12,0.0,381.12,Débito,Online,3,NO,0.0,Hogar Item 461,381.12,135,54,Trujillo,Dulce Gomez Ramos
CUS-004313,PROD-0185,SALE-022484,2026-04-04 07:26:12,Moda,1,236.86,0.0,236.86,App Fpay,Online,4,NO,0.0,Moda Item 185,236.86,178,40,Cusco,Francisco de Palma
CUS-000557,PROD-0940,SALE-022485,2026-04-08 10:58:03,Moda,1,111.15,0.0,111.15,Tarjeta CMR,Miraflores,4,NO,0.0,Moda Item 940,111.15,411,61,Trujillo,Pánfilo Rosales Prieto
CUS-007086,PROD-0764,SALE-022486,2026-01-19 18:25:47,Calzado,1,345.26,0.0,345.26,Tarjeta CMR,Lima Centro,1,NO,0.0,Calzado Item 764,345.26,483,38,Trujillo,Catalina Jerez
CUS-002583,PROD-0284,SALE-022487,2026-03-06 03:48:32,Calzado,1,566.26,0.0,566.26,Tarjeta CMR,Online,3,NO,0.0,Calzado Item 284,566.26,286,27,Lima,Juana Florentina Rincón Sales
CUS-009866,PROD-0854,SALE-022488,2026-01-23 18:27:13,Tecnología,1,6955.65,0.15,5912.3,App Fpay,Lima Centro,1,SI,15.0,Tecnología Item 854,6955.65,458,30,Cusco,Dulce Baró Abella
CUS-008086,PROD-0613,SALE-022489,2026-02-10 07:15:12,Hogar,1,849.75,0.0,849.75,Efectivo,Online,2,NO,0.0,Hogar Item 613,849.75,400,32,Cusco,Noé del Crespi
CUS-005193,PROD-0830,SALE-022490,2026-02-26 07:38:01,Moda,1,79.61,0.0,79.61,Efectivo,San Isidro,2,NO,0.0,Moda Item 830,79.61,332,36,Cusco,Ibán Esparza Cámara
CUS-007446,PROD-0294,SALE-022491,2026-04-02 05:10:28,Calzado,1,84.95,0.0,84.95,Efectivo,Lima Centro,4,NO,0.0,Calzado Item 294,84.95,266,59,Cusco,Hugo Guardiola Solana
CUS-008299,PROD-0298,SALE-022492,2026-02-23 19:20:10,Tecnología,1,6793.77,0.0,6793.77,Efectivo,Lima Centro,2,SI,0.0,Tecnología Item 298,6793.77,233,56,Piura,Pepita Aguiló Cánovas
CUS-008048,PROD-0293,SALE-022493,2026-03-01 12:18:11,Moda,2,121.16,0.0,242.32,App Fpay,Miraflores,3,NO,0.0,Moda Item 293,121.16,186,52,Cusco,Jose Angel Rebollo Luna
CUS-004064,PROD-0003,SALE-022494,2026-02-08 10:50:55,Electrohogar,1,4036.48,0.15,3431.01,App Fpay,Miraflores,2,SI,15.0,Electrohogar Item 3,4036.48,458,40,Arequipa,Arturo Juárez Blanch
CUS-003792,PROD-0339,SALE-022495,2026-05-08 23:41:27,Hogar,1,152.09,0.0,152.09,Débito,Miraflores,5,NO,0.0,Hogar Item 339,152.09,229,34,Piura,Fabiana Eloísa Simó Castelló
CUS-000085,PROD-0746,SALE-022496,2026-03-16 08:18:33,Tecnología,1,6926.63,0.15,5887.64,Débito,San Isidro,3,SI,15.0,Tecnología Item 746,6926.63,264,37,Trujillo,Ema Carvajal Martinez
CUS-008332,PROD-0377,SALE-022497,2026-01-16 21:10:37,Electrohogar,1,1470.61,0.0,1470.61,Efectivo,Lima Centro,1,NO,0.0,Electrohogar Item 377,1470.61,241,30,Trujillo,Calixto del Soto
CUS-009428,PROD-0190,SALE-022498,2026-01-30 16:31:18,Electrohogar,2,3733.68,0.15,6347.26,Débito,Miraflores,1,SI,15.0,Electrohogar Item 190,3733.68,398,32,Cusco,Paola Benitez-Rincón
CUS-006474,PROD-0093,SALE-022499,2026-02-06 15:49:37,Moda,2,159.97,0.0,319.94,Débito,Online,2,NO,0.0,Moda Item 93,159.97,401,48,Piura,Jerónimo Beltran Rosselló
CUS-001642,PROD-0493,SALE-022500,2026-02-22 07:54:40,Calzado,1,178.89,0.0,178.89,App Fpay,Lima Centro,2,NO,0.0,Calzado Item 493,178.89,26,49,Arequipa,Renata Alcolea Fonseca
CUS-000729,PROD-0764,SALE-022501,2026-05-02 12:10:31,Calzado,2,345.26,0.0,690.52,App Fpay,Online,5,NO,0.0,Calzado Item 764,345.26,483,66,Lima,Ligia Carrera Solano
CUS-005198,PROD-0197,SALE-022502,2026-01-13 14:06:23,Calzado,3,512.44,0.0,1537.32,Débito,San Isidro,1,NO,0.0,Calzado Item 197,512.44,302,53,Lima,María Jesús Larrea Zaragoza
CUS-009795,PROD-0898,SALE-022503,2026-05-09 19:35:16,Calzado,1,181.61,0.0,181.61,Efectivo,Miraflores,5,NO,0.0,Calzado Item 898,181.61,114,60,Arequipa,Irene Alfonso-Ledesma
CUS-002777,PROD-0678,SALE-022504,2026-04-08 16:26:43,Moda,2,52.34,0.0,104.68,Débito,Miraflores,4,NO,0.0,Moda Item 678,52.34,173,24,Lima,Pablo del Urrutia
CUS-008631,PROD-0010,SALE-022505,2026-01-22 00:37:11,Calzado,2,433.28,0.0,866.56,App Fpay,Miraflores,1,NO,0.0,Calzado Item 10,433.28,107,19,Lima,Olivia Esther Delgado Cámara
CUS-005261,PROD-0605,SALE-022506,2026-04-20 08:29:49,Moda,3,30.8,0.0,92.4,Débito,Lima Centro,4,NO,0.0,Moda Item 605,30.8,105,37,Trujillo,Ámbar Prat Grau
CUS-004689,PROD-0381,SALE-022507,2026-04-21 12:08:24,Tecnología,1,2972.44,0.0,2972.44,Efectivo,Online,4,SI,0.0,Tecnología Item 381,2972.44,129,38,Piura,Carmen Chaparro Millán
CUS-006546,PROD-0145,SALE-022508,2026-03-28 02:07:22,Electrohogar,4,3131.47,0.0,12525.88,Tarjeta CMR,Miraflores,3,SI,0.0,Electrohogar Item 145,3131.47,5,63,Cusco,Octavio Cifuentes Cerdán
CUS-006992,PROD-0300,SALE-022509,2026-01-10 13:50:49,Electrohogar,1,4222.92,0.0,4222.92,Débito,Lima Centro,1,SI,0.0,Electrohogar Item 300,4222.92,343,20,Arequipa,Marcos de Mendez
CUS-005903,PROD-0539,SALE-022510,2026-04-23 11:14:35,Moda,3,309.49,0.0,928.47,Efectivo,Miraflores,4,NO,0.0,Moda Item 539,309.49,103,59,Piura,Jenny Carpio Cal
CUS-000442,PROD-0182,SALE-022511,2026-02-10 15:09:29,Tecnología,1,922.63,0.0,922.63,App Fpay,Miraflores,2,NO,0.0,Tecnología Item 182,922.63,167,39,Trujillo,Urbano Rosa Ugarte
CUS-002506,PROD-0108,SALE-022512,2026-01-14 21:34:10,Electrohogar,1,2146.57,0.15,1824.58,Tarjeta CMR,Lima Centro,1,NO,15.0,Electrohogar Item 108,2146.57,459,49,Piura,Socorro Conde Herranz
CUS-006850,PROD-0477,SALE-022513,2026-02-11 00:43:11,Electrohogar,2,964.63,0.15,1639.87,Efectivo,San Isidro,2,NO,15.0,Electrohogar Item 477,964.63,169,25,Cusco,Duilio del Calzada
CUS-009019,PROD-0975,SALE-022514,2026-04-02 05:55:01,Moda,3,134.02,0.0,402.06,Efectivo,Online,4,NO,0.0,Moda Item 975,134.02,252,59,Lima,Diana Crescencia Benítez Ruiz
CUS-009235,PROD-0506,SALE-022515,2026-01-07 07:47:46,Moda,1,154.48,0.15,131.31,App Fpay,Miraflores,1,NO,15.0,Moda Item 506,154.48,38,29,Trujillo,Amparo Amador-Pino
CUS-008229,PROD-0150,SALE-022516,2026-02-19 08:28:39,Tecnología,1,4018.81,0.0,4018.81,App Fpay,Lima Centro,2,SI,0.0,Tecnología Item 150,4018.81,141,64,Cusco,Gervasio Llorente Miranda
CUS-006285,PROD-0878,SALE-022517,2026-03-17 05:42:47,Electrohogar,1,786.03,0.0,786.03,Débito,Miraflores,3,NO,0.0,Electrohogar Item 878,786.03,44,66,Arequipa,Florentina Sabina Rosell Dalmau
CUS-009543,PROD-0184,SALE-022518,2026-01-20 01:52:12,Electrohogar,1,2024.79,0.0,2024.79,Efectivo,Miraflores,1,SI,0.0,Electrohogar Item 184,2024.79,315,39,Trujillo,Sonia Cuenca Manrique
CUS-005208,PROD-0183,SALE-022519,2026-04-12 07:24:22,Calzado,2,135.84,0.15,230.93,Tarjeta CMR,Miraflores,4,NO,15.0,Calzado Item 183,135.84,428,62,Arequipa,Lupita Vergara-Cortes
CUS-006470,PROD-0755,SALE-022520,2026-02-08 17:07:13,Electrohogar,1,3295.1,0.15,2800.84,Efectivo,Lima Centro,2,SI,15.0,Electrohogar Item 755,3295.1,427,63,Cusco,Dorita Avilés
CUS-005620,PROD-0827,SALE-022521,2026-03-27 05:03:19,Electrohogar,1,3079.99,0.15,2617.99,Efectivo,San Isidro,3,SI,15.0,Electrohogar Item 827,3079.99,204,18,Arequipa,Elvira Zorrilla Lara
CUS-000774,PROD-0463,SALE-022522,2026-03-05 19:22:56,Tecnología,3,213.16,0.0,639.48,Efectivo,San Isidro,3,NO,0.0,Tecnología Item 463,213.16,101,19,Piura,Yésica del Miralles
CUS-008053,PROD-0739,SALE-022523,2026-03-18 14:13:38,Hogar,3,724.25,0.0,2172.75,Débito,Online,3,SI,0.0,Hogar Item 739,724.25,255,56,Cusco,Gerardo Arribas Abellán
CUS-007112,PROD-0067,SALE-022524,2026-02-14 08:38:59,Moda,1,328.99,0.0,328.99,App Fpay,Lima Centro,2,NO,0.0,Moda Item 67,328.99,483,36,Piura,Godofredo Calvo
CUS-006539,PROD-0394,SALE-022525,2026-03-05 13:51:47,Calzado,1,196.92,0.0,196.92,App Fpay,Miraflores,3,NO,0.0,Calzado Item 394,196.92,354,43,Arequipa,Valeria Arce Tirado
CUS-002307,PROD-0380,SALE-022526,2026-03-23 01:31:08,Electrohogar,3,2951.98,0.0,8855.94,Tarjeta CMR,San Isidro,3,SI,0.0,Electrohogar Item 380,2951.98,159,40,Trujillo,Baudelio Nazario Gimenez Lasa
CUS-005628,PROD-0701,SALE-022527,2026-03-07 05:13:50,Moda,1,126.88,0.0,126.88,Tarjeta CMR,San Isidro,3,NO,0.0,Moda Item 701,126.88,87,31,Piura,Adán del Santos
CUS-004754,PROD-0213,SALE-022528,2026-02-06 16:17:55,Moda,4,208.41,0.0,833.64,Débito,Miraflores,2,NO,0.0,Moda Item 213,208.41,129,54,Arequipa,Cornelio Vilaplana Castañeda
CUS-008710,PROD-0555,SALE-022529,2026-05-04 05:51:52,Hogar,1,372.34,0.0,372.34,App Fpay,Online,5,NO,0.0,Hogar Item 555,372.34,157,22,Lima,Venceslás Álvaro Porta
CUS-008911,PROD-0178,SALE-022530,2026-04-27 10:12:36,Electrohogar,2,2559.97,0.0,5119.94,Débito,Lima Centro,4,SI,0.0,Electrohogar Item 178,2559.97,451,65,Piura,Paulina Aguilera Codina
CUS-009795,PROD-0378,SALE-022531,2026-01-31 08:05:17,Tecnología,2,4329.66,0.0,8659.32,Efectivo,Lima Centro,1,SI,0.0,Tecnología Item 378,4329.66,257,60,Arequipa,Irene Alfonso-Ledesma
CUS-001621,PROD-0209,SALE-022532,2026-01-06 08:44:42,Calzado,1,552.44,0.15,469.57,Efectivo,Lima Centro,1,NO,15.0,Calzado Item 209,552.44,433,63,Lima,Elvira Calvo Sanabria
CUS-003233,PROD-0951,SALE-022533,2026-01-28 23:02:05,Moda,2,54.6,0.0,109.2,Débito,Lima Centro,1,NO,0.0,Moda Item 951,54.6,491,27,Trujillo,Félix Acosta-Castell
CUS-001671,PROD-0172,SALE-022534,2026-03-13 19:49:31,Tecnología,1,6814.73,0.0,6814.73,Débito,Lima Centro,3,SI,0.0,Tecnología Item 172,6814.73,96,37,Trujillo,Clímaco Valencia-Galán
CUS-008807,PROD-0698,SALE-022535,2026-03-31 23:26:25,Calzado,1,186.47,0.0,186.47,Débito,Miraflores,3,NO,0.0,Calzado Item 698,186.47,406,41,Cusco,Eufemia Rosselló Donaire
CUS-005047,PROD-0119,SALE-022536,2026-01-02 16:30:25,Hogar,1,822.46,0.0,822.46,App Fpay,Online,1,NO,0.0,Hogar Item 119,822.46,472,30,Cusco,Judith Benitez Nogueira
CUS-009549,PROD-0235,SALE-022537,2026-01-10 01:00:50,Moda,2,298.31,0.0,596.62,Débito,Miraflores,1,NO,0.0,Moda Item 235,298.31,18,58,Piura,Martirio Saura Campoy
CUS-006628,PROD-0975,SALE-022538,2026-01-13 19:15:05,Moda,1,134.02,0.0,134.02,Tarjeta CMR,Lima Centro,1,NO,0.0,Moda Item 975,134.02,252,35,Piura,Silvestre Aliaga Osorio
CUS-006342,PROD-0491,SALE-022539,2026-04-02 15:56:39,Moda,1,160.27,0.0,160.27,Efectivo,Miraflores,4,NO,0.0,Moda Item 491,160.27,189,20,Lima,Elisabet Arjona Hoyos
CUS-009730,PROD-0826,SALE-022540,2026-03-04 07:10:00,Calzado,3,446.68,0.0,1340.04,Tarjeta CMR,Online,3,NO,0.0,Calzado Item 826,446.68,133,53,Lima,José Antonio Font Ramis
CUS-002685,PROD-0316,SALE-022541,2026-01-25 21:41:34,Calzado,1,205.84,0.0,205.84,Efectivo,San Isidro,1,NO,0.0,Calzado Item 316,205.84,367,56,Arequipa,José Luis Valentín Cardona
CUS-002202,PROD-0726,SALE-022542,2026-03-11 11:25:21,Hogar,1,304.33,0.0,304.33,Efectivo,Miraflores,3,NO,0.0,Hogar Item 726,304.33,437,45,Piura,Berto Valderrama Lladó
CUS-004310,PROD-0810,SALE-022543,2026-05-04 11:48:04,Moda,1,109.13,0.0,109.13,Débito,San Isidro,5,NO,0.0,Moda Item 810,109.13,38,59,Trujillo,Lola Barriga Ferrero
CUS-000585,PROD-0049,SALE-022544,2026-04-23 22:55:18,Calzado,1,156.11,0.0,156.11,Efectivo,Lima Centro,4,NO,0.0,Calzado Item 49,156.11,469,51,Cusco,Amador Duarte Ortega
CUS-002425,PROD-0139,SALE-022545,2026-02-11 16:20:27,Calzado,1,297.3,0.0,297.3,Tarjeta CMR,San Isidro,2,NO,0.0,Calzado Item 139,297.3,490,25,Cusco,Luciano Frías Ramirez
CUS-004163,PROD-0755,SALE-022546,2026-01-22 03:37:35,Electrohogar,3,3295.1,0.0,9885.3,App Fpay,San Isidro,1,SI,0.0,Electrohogar Item 755,3295.1,427,53,Cusco,Pancho Alsina Caballero
CUS-005255,PROD-0452,SALE-022547,2026-03-03 17:24:11,Moda,2,131.45,0.0,262.9,Efectivo,Lima Centro,3,NO,0.0,Moda Item 452,131.45,439,54,Piura,Martin Huertas Viñas
CUS-003507,PROD-0519,SALE-022548,2026-03-14 22:05:55,Tecnología,1,4437.83,0.0,4437.83,Tarjeta CMR,Lima Centro,3,SI,0.0,Tecnología Item 519,4437.83,146,65,Trujillo,Plácido Arcos Torralba
CUS-000678,PROD-0891,SALE-022549,2026-03-23 23:43:57,Moda,1,129.91,0.15,110.42,Tarjeta CMR,Lima Centro,3,NO,15.0,Moda Item 891,129.91,63,51,Lima,Anabel Miguel Plaza
CUS-001069,PROD-0563,SALE-022550,2026-01-23 16:12:03,Moda,1,205.52,0.0,205.52,App Fpay,Lima Centro,1,NO,0.0,Moda Item 563,205.52,438,37,Piura,Guillermo del Pozuelo
CUS-007835,PROD-0511,SALE-022551,2026-01-20 04:46:09,Hogar,1,101.69,0.0,101.69,App Fpay,Miraflores,1,NO,0.0,Hogar Item 511,101.69,115,53,Arequipa,Olalla Roura Estevez
CUS-008708,PROD-0257,SALE-022552,2026-02-20 17:40:21,Calzado,4,357.01,0.0,1428.04,Débito,Miraflores,2,NO,0.0,Calzado Item 257,357.01,371,21,Arequipa,Santiago Vigil Riba
CUS-002647,PROD-0087,SALE-022553,2026-04-25 08:10:22,Calzado,1,229.59,0.0,229.59,App Fpay,Online,4,NO,0.0,Calzado Item 87,229.59,90,63,Arequipa,Maximiliano Iglesia Morata
CUS-006703,PROD-0153,SALE-022554,2026-05-10 08:39:43,Hogar,2,976.55,0.0,1953.1,Tarjeta CMR,Lima Centro,5,NO,0.0,Hogar Item 153,976.55,459,41,Arequipa,Calixta Villalonga Cantero
CUS-007659,PROD-0547,SALE-022555,2026-03-20 13:09:19,Moda,1,336.34,0.0,336.34,App Fpay,Miraflores,3,NO,0.0,Moda Item 547,336.34,135,60,Arequipa,Macaria del Aramburu
CUS-009960,PROD-0749,SALE-022556,2026-01-13 14:09:52,Tecnología,1,626.35,0.0,626.35,Tarjeta CMR,Online,1,NO,0.0,Tecnología Item 749,626.35,239,41,Cusco,Gerónimo Espinosa Llabrés
CUS-004990,PROD-0977,SALE-022557,2026-01-15 20:21:34,Hogar,1,932.06,0.0,932.06,Efectivo,Miraflores,1,NO,0.0,Hogar Item 977,932.06,136,44,Arequipa,Mar Manzanares Cerro
CUS-007084,PROD-0134,SALE-022558,2026-03-29 06:16:57,Tecnología,4,5469.37,0.0,21877.48,Tarjeta CMR,Online,3,SI,0.0,Tecnología Item 134,5469.37,93,40,Cusco,Galo Carlos
CUS-008256,PROD-0738,SALE-022559,2026-03-05 07:49:12,Electrohogar,1,603.82,0.0,603.82,App Fpay,Miraflores,3,NO,0.0,Electrohogar Item 738,603.82,291,53,Trujillo,Zaida Millán
CUS-004336,PROD-0856,SALE-022560,2026-03-09 20:35:04,Moda,3,204.88,0.0,614.64,Efectivo,San Isidro,3,NO,0.0,Moda Item 856,204.88,65,67,Trujillo,Isabela Antonia Menendez Porras
CUS-009657,PROD-0225,SALE-022561,2026-03-30 21:28:00,Calzado,1,187.31,0.0,187.31,Efectivo,Lima Centro,3,NO,0.0,Calzado Item 225,187.31,344,39,Lima,Ema Benet Roman
CUS-004529,PROD-0955,SALE-022562,2026-03-03 03:49:35,Hogar,3,117.8,0.0,353.4,Tarjeta CMR,Lima Centro,3,NO,0.0,Hogar Item 955,117.8,23,37,Lima,Alexandra Agullo Casanovas
CUS-008458,PROD-0662,SALE-022563,2026-04-03 05:28:46,Calzado,1,406.92,0.15,345.88,Efectivo,Online,4,NO,15.0,Calzado Item 662,406.92,89,60,Arequipa,Aristides Vilaplana Ojeda
CUS-004094,PROD-0012,SALE-022564,2026-04-22 19:59:09,Moda,2,287.45,0.0,574.9,Efectivo,Online,4,NO,0.0,Moda Item 12,287.45,381,69,Piura,Ainoa Tejada-Avilés
CUS-007858,PROD-0434,SALE-022565,2026-02-21 03:52:23,Electrohogar,1,846.38,0.0,846.38,Tarjeta CMR,Lima Centro,2,NO,0.0,Electrohogar Item 434,846.38,121,53,Trujillo,Tito Valencia Arce
CUS-002786,PROD-0321,SALE-022566,2026-01-26 06:47:09,Tecnología,1,5427.76,0.0,5427.76,App Fpay,Online,1,SI,0.0,Tecnología Item 321,5427.76,301,66,Trujillo,Teodoro Falcón
CUS-001095,PROD-0329,SALE-022567,2026-01-15 15:04:16,Hogar,1,212.14,0.0,212.14,App Fpay,San Isidro,1,NO,0.0,Hogar Item 329,212.14,271,48,Cusco,Lorenza Gárate Corominas
CUS-003229,PROD-0719,SALE-022568,2026-04-22 11:24:43,Hogar,3,212.53,0.15,541.95,App Fpay,Miraflores,4,NO,15.0,Hogar Item 719,212.53,278,42,Cusco,Vinicio Dalmau Cervantes
CUS-001207,PROD-0856,SALE-022569,2026-03-10 21:46:30,Moda,1,204.88,0.0,204.88,Débito,Lima Centro,3,NO,0.0,Moda Item 856,204.88,65,30,Lima,Efraín Mateos-Córdoba
CUS-008082,PROD-0203,SALE-022570,2026-04-23 06:06:55,Moda,1,104.21,0.15,88.58,Tarjeta CMR,Lima Centro,4,NO,15.0,Moda Item 203,104.21,497,62,Trujillo,Carmen Garcia Ruano
CUS-007628,PROD-0587,SALE-022571,2026-03-08 06:49:09,Hogar,1,832.9,0.0,832.9,Efectivo,Online,3,NO,0.0,Hogar Item 587,832.9,378,40,Piura,Sara de Plaza
CUS-006361,PROD-0784,SALE-022572,2026-04-11 15:05:15,Hogar,1,524.71,0.0,524.71,Efectivo,Miraflores,4,NO,0.0,Hogar Item 784,524.71,184,61,Arequipa,Javi Sarabia Benavente
CUS-000659,PROD-0466,SALE-022573,2026-01-29 13:03:19,Electrohogar,1,3144.03,0.0,3144.03,Débito,Lima Centro,1,SI,0.0,Electrohogar Item 466,3144.03,207,28,Trujillo,Sergio de Ricart
CUS-005269,PROD-0155,SALE-022574,2026-03-23 04:27:32,Calzado,1,159.97,0.0,159.97,Débito,Lima Centro,3,NO,0.0,Calzado Item 155,159.97,457,52,Cusco,Fito Osorio Merino
CUS-006111,PROD-0240,SALE-022575,2026-04-01 00:28:15,Moda,1,99.07,0.0,99.07,App Fpay,Lima Centro,4,NO,0.0,Moda Item 240,99.07,27,38,Cusco,David Escamilla Coello
CUS-001902,PROD-0617,SALE-022576,2026-04-28 00:34:25,Tecnología,1,4175.1,0.0,4175.1,Efectivo,San Isidro,4,SI,0.0,Tecnología Item 617,4175.1,316,21,Piura,Geraldo Tamarit
CUS-003550,PROD-0979,SALE-022577,2026-04-06 15:29:27,Electrohogar,1,2459.18,0.15,2090.3,Débito,San Isidro,4,SI,15.0,Electrohogar Item 979,2459.18,207,69,Lima,Aureliano Carro Caparrós
CUS-005359,PROD-0684,SALE-022578,2026-01-06 19:08:35,Electrohogar,1,1078.72,0.0,1078.72,App Fpay,San Isidro,1,NO,0.0,Electrohogar Item 684,1078.72,179,66,Trujillo,Alejo Burgos
CUS-002414,PROD-0604,SALE-022579,2026-04-12 22:33:00,Tecnología,1,6643.47,0.0,6643.47,App Fpay,San Isidro,4,SI,0.0,Tecnología Item 604,6643.47,25,40,Cusco,Jordán Alemany Alberto
CUS-002446,PROD-0696,SALE-022580,2026-02-01 11:06:21,Tecnología,1,4972.63,0.15,4226.74,App Fpay,San Isidro,2,SI,15.0,Tecnología Item 696,4972.63,410,18,Piura,Encarna Feliu Bernad
CUS-008611,PROD-0149,SALE-022581,2026-02-25 03:12:39,Calzado,4,447.78,0.0,1791.12,Débito,Lima Centro,2,NO,0.0,Calzado Item 149,447.78,184,63,Cusco,Amor Conde Ibáñez
CUS-003833,PROD-0582,SALE-022582,2026-01-31 11:19:29,Calzado,1,591.64,0.15,502.89,Débito,Online,1,NO,15.0,Calzado Item 582,591.64,384,35,Lima,Rufina Sanabria Palau
CUS-002649,PROD-0087,SALE-022583,2026-01-17 22:19:44,Calzado,1,229.59,0.0,229.59,Tarjeta CMR,Lima Centro,1,NO,0.0,Calzado Item 87,229.59,90,43,Piura,Jose Carlos Sans Bernal
CUS-009438,PROD-0579,SALE-022584,2026-02-09 13:16:22,Hogar,2,812.97,0.0,1625.94,Efectivo,Online,2,NO,0.0,Hogar Item 579,812.97,6,20,Piura,Isabel Cerdá Benitez
CUS-007954,PROD-0073,SALE-022585,2026-01-12 23:28:40,Tecnología,2,3148.53,0.0,6297.06,Débito,Lima Centro,1,SI,0.0,Tecnología Item 73,3148.53,172,50,Cusco,Faustino Expósito Vallés
CUS-000279,PROD-0291,SALE-022586,2026-03-18 06:17:25,Calzado,1,95.86,0.15,81.48,Efectivo,Miraflores,3,NO,15.0,Calzado Item 291,95.86,497,20,Arequipa,Isidoro Saldaña-Martorell
CUS-005477,PROD-0624,SALE-022587,2026-04-08 06:54:04,Tecnología,1,5726.12,0.15,4867.2,Efectivo,Lima Centro,4,SI,15.0,Tecnología Item 624,5726.12,440,55,Trujillo,Itziar Amorós Navas
CUS-007021,PROD-0863,SALE-022588,2026-04-27 14:13:59,Hogar,2,710.55,0.0,1421.1,Tarjeta CMR,Miraflores,4,NO,0.0,Hogar Item 863,710.55,206,60,Piura,Manu Pereira Andrade
CUS-008087,PROD-0980,SALE-022589,2026-03-15 10:07:14,Electrohogar,1,1602.25,0.0,1602.25,Débito,Miraflores,3,NO,0.0,Electrohogar Item 980,1602.25,348,49,Cusco,Amador Bermúdez-Bueno
CUS-000497,PROD-0810,SALE-022590,2026-03-09 14:42:41,Moda,1,109.13,0.0,109.13,Débito,Miraflores,3,NO,0.0,Moda Item 810,109.13,38,54,Cusco,Guillermo Benito Arnaiz
CUS-000409,PROD-0904,SALE-022591,2026-04-20 17:07:09,Electrohogar,1,1683.09,0.0,1683.09,Efectivo,San Isidro,4,NO,0.0,Electrohogar Item 904,1683.09,421,40,Piura,Poncio de Mendizábal
CUS-008433,PROD-0062,SALE-022592,2026-01-19 08:24:32,Hogar,1,377.62,0.0,377.62,App Fpay,Lima Centro,1,NO,0.0,Hogar Item 62,377.62,210,34,Cusco,Sara Emelina Chamorro Marqués
CUS-004200,PROD-0090,SALE-022593,2026-03-17 02:29:13,Moda,1,290.98,0.0,290.98,App Fpay,Online,3,NO,0.0,Moda Item 90,290.98,434,20,Piura,Raúl Baró
CUS-002653,PROD-0006,SALE-022594,2026-02-07 00:48:59,Calzado,1,470.53,0.0,470.53,Tarjeta CMR,Miraflores,2,NO,0.0,Calzado Item 6,470.53,300,29,Lima,Aurelia Hilda Frías Luís
